number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000292,Resolved,True,3,0,9,True,Caller 1163,Opened by  501,29/2/2016 14:04,Created by 216,29/2/2016 14:18,Updated by 928,2/3/2016 09:57,Phone,Location 143,Category 20,Subcategory 125,Symptom 486,?,3 - Low,3 - Low,4 - Low,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 09:57,7/3/2016 10:00
INC0000292,Closed,False,3,0,10,True,Caller 1163,Opened by  501,29/2/2016 14:04,Created by 216,29/2/2016 14:18,Updated by 908,7/3/2016 10:00,Phone,Location 143,Category 20,Subcategory 125,Symptom 486,?,3 - Low,3 - Low,4 - Low,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 09:57,7/3/2016 10:00
INC0000298,Active,True,0,0,0,True,Caller 5051,Opened by  433,29/2/2016 14:16,?,?,Updated by 908,29/2/2016 14:16,Phone,Location 204,Category 53,Subcategory 113,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,25/11/2016 08:07,30/11/2016 08:10
INC0000298,Awaiting User Info,True,0,0,1,True,Caller 5051,Opened by  433,29/2/2016 14:16,?,?,Updated by 804,29/2/2016 14:43,Phone,Location 204,Category 53,Subcategory 113,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,25/11/2016 08:07,30/11/2016 08:10
INC0000298,Awaiting User Info,True,0,0,91,True,Caller 5051,Opened by  433,29/2/2016 14:16,?,?,Updated by 70,25/11/2016 07:52,Phone,Location 204,Category 53,Subcategory 113,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,25/11/2016 08:07,30/11/2016 08:10
INC0000298,Resolved,True,0,0,92,True,Caller 5051,Opened by  433,29/2/2016 14:16,?,?,Updated by 70,25/11/2016 08:07,Phone,Location 204,Category 53,Subcategory 113,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 16,25/11/2016 08:07,30/11/2016 08:10
INC0000298,Closed,False,0,0,93,False,Caller 5051,Opened by  433,29/2/2016 14:16,?,?,Updated by 908,30/11/2016 08:10,Phone,Location 204,Category 53,Subcategory 113,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 16,25/11/2016 08:07,30/11/2016 08:10
INC0000303,Active,True,0,0,0,True,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 614,29/2/2016 14:51,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000303,Active,True,0,0,1,True,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 614,29/2/2016 14:53,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000303,Awaiting Problem,True,0,0,2,True,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 614,29/2/2016 14:56,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000303,Awaiting User Info,True,0,0,3,True,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 614,29/2/2016 16:22,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000303,Awaiting Problem,True,0,0,7,True,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 614,9/3/2016 17:15,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000303,Awaiting Problem,True,0,0,8,True,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 614,10/3/2016 17:47,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000303,Resolved,True,0,0,9,True,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 614,10/3/2016 17:47,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000303,Closed,False,0,0,10,False,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 908,24/3/2016 18:50,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
INC0000307,Active,True,0,0,0,True,Caller 3038,Opened by  433,29/2/2016 14:30,?,?,Updated by 908,29/2/2016 14:30,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19/12/2016 14:55,24/12/2016 15:00
INC0000307,Awaiting User Info,True,0,0,1,True,Caller 3038,Opened by  433,29/2/2016 14:30,?,?,Updated by 804,29/2/2016 14:43,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19/12/2016 14:55,24/12/2016 15:00
INC0000307,Awaiting User Info,True,0,0,99,True,Caller 3038,Opened by  433,29/2/2016 14:30,?,?,Updated by 70,19/12/2016 14:40,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19/12/2016 14:55,24/12/2016 15:00
INC0000307,Resolved,True,0,0,101,True,Caller 3038,Opened by  433,29/2/2016 14:30,?,?,Updated by 70,19/12/2016 14:55,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19/12/2016 14:55,24/12/2016 15:00
INC0000307,Closed,False,0,0,102,False,Caller 3038,Opened by  433,29/2/2016 14:30,?,?,Updated by 908,24/12/2016 15:00,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 16,19/12/2016 14:55,24/12/2016 15:00
INC0000310,Active,True,0,0,0,True,Caller 369,Opened by  433,29/2/2016 14:33,?,?,Updated by 908,29/2/2016 14:33,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 184,1/3/2016 13:47,6/3/2016 14:00
INC0000310,Awaiting User Info,True,0,0,1,True,Caller 369,Opened by  433,29/2/2016 14:33,?,?,Updated by 804,29/2/2016 14:36,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 184,1/3/2016 13:47,6/3/2016 14:00
INC0000310,Resolved,True,0,0,3,True,Caller 369,Opened by  433,29/2/2016 14:33,?,?,Updated by 804,1/3/2016 13:47,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 184,1/3/2016 13:47,6/3/2016 14:00
INC0000310,Closed,False,0,0,4,True,Caller 369,Opened by  433,29/2/2016 14:33,?,?,Updated by 908,6/3/2016 14:00,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 184,1/3/2016 13:47,6/3/2016 14:00
INC0000317,Active,True,0,0,0,True,Caller 387,Opened by  433,29/2/2016 14:40,?,?,Updated by 908,29/2/2016 14:40,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,25/4/2016 17:06,30/4/2016 17:07
INC0000317,Active,True,0,0,1,True,Caller 387,Opened by  433,29/2/2016 14:40,?,?,Updated by 804,29/2/2016 14:42,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,25/4/2016 17:06,30/4/2016 17:07
INC0000317,Awaiting User Info,True,0,0,2,True,Caller 387,Opened by  433,29/2/2016 14:40,?,?,Updated by 804,29/2/2016 14:42,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,25/4/2016 17:06,30/4/2016 17:07
INC0000317,Awaiting User Info,True,0,0,14,True,Caller 387,Opened by  433,29/2/2016 14:40,?,?,Updated by 713,5/4/2016 06:17,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,CHG0000646,?,?,code 6,Resolved by 158,25/4/2016 17:06,30/4/2016 17:07
INC0000317,Resolved,True,0,0,22,True,Caller 387,Opened by  433,29/2/2016 14:40,?,?,Updated by 713,25/4/2016 17:06,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,CHG0000646,?,?,code 6,Resolved by 158,25/4/2016 17:06,30/4/2016 17:07
INC0000317,Closed,False,0,0,23,False,Caller 387,Opened by  433,29/2/2016 14:40,?,?,Updated by 908,30/4/2016 17:07,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,CHG0000646,?,?,code 6,Resolved by 158,25/4/2016 17:06,30/4/2016 17:07
INC0000318,Active,True,0,0,0,True,Caller 3038,Opened by  433,29/2/2016 14:43,?,?,Updated by 908,29/2/2016 14:43,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28/3/2016 12:10,2/4/2016 13:59
INC0000318,Awaiting User Info,True,0,0,1,True,Caller 3038,Opened by  433,29/2/2016 14:43,?,?,Updated by 804,29/2/2016 14:54,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28/3/2016 12:10,2/4/2016 13:59
INC0000318,Awaiting User Info,True,0,0,12,True,Caller 3038,Opened by  433,29/2/2016 14:43,?,?,Updated by 713,28/3/2016 12:09,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28/3/2016 12:10,2/4/2016 13:59
INC0000318,Awaiting User Info,True,0,0,13,True,Caller 3038,Opened by  433,29/2/2016 14:43,?,?,Updated by 713,28/3/2016 12:10,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28/3/2016 12:10,2/4/2016 13:59
INC0000318,Resolved,True,0,0,14,True,Caller 3038,Opened by  433,29/2/2016 14:43,?,?,Updated by 713,28/3/2016 12:10,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28/3/2016 12:10,2/4/2016 13:59
INC0000318,Closed,False,0,0,16,False,Caller 3038,Opened by  433,29/2/2016 14:43,?,?,Updated by 908,2/4/2016 13:59,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,28/3/2016 12:10,2/4/2016 13:59
INC0000324,Active,True,0,0,0,True,Caller 787,Opened by  381,29/2/2016 14:47,Created by 158,29/2/2016 15:06,Updated by 695,29/2/2016 15:06,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16/6/2016 09:34,21/6/2016 10:00
INC0000324,Active,True,0,0,7,True,Caller 787,Opened by  381,29/2/2016 14:47,Created by 158,29/2/2016 15:06,Updated by 695,29/2/2016 15:36,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16/6/2016 09:34,21/6/2016 10:00
INC0000324,Awaiting User Info,True,0,0,8,True,Caller 787,Opened by  381,29/2/2016 14:47,Created by 158,29/2/2016 15:06,Updated by 695,29/2/2016 15:43,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16/6/2016 09:34,21/6/2016 10:00
INC0000324,Resolved,True,0,0,44,True,Caller 787,Opened by  381,29/2/2016 14:47,Created by 158,29/2/2016 15:06,Updated by 695,16/6/2016 09:34,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16/6/2016 09:34,21/6/2016 10:00
INC0000324,Closed,False,0,0,45,False,Caller 787,Opened by  381,29/2/2016 14:47,Created by 158,29/2/2016 15:06,Updated by 908,21/6/2016 10:00,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 165,16/6/2016 09:34,21/6/2016 10:00
INC0000325,Active,True,0,0,0,True,Caller 369,Opened by  433,29/2/2016 14:49,?,?,Updated by 908,29/2/2016 14:49,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16/3/2016 08:56,24/3/2016 18:59
INC0000325,Awaiting User Info,True,0,0,1,True,Caller 369,Opened by  433,29/2/2016 14:49,?,?,Updated by 804,29/2/2016 14:54,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16/3/2016 08:56,24/3/2016 18:59
INC0000325,Resolved,True,0,0,10,True,Caller 369,Opened by  433,29/2/2016 14:49,?,?,Updated by 804,16/3/2016 08:56,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16/3/2016 08:56,24/3/2016 18:59
INC0000325,Closed,False,0,0,11,False,Caller 369,Opened by  433,29/2/2016 14:49,?,?,Updated by 908,24/3/2016 18:59,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 184,16/3/2016 08:56,24/3/2016 18:59
INC0000330,Active,True,0,0,0,True,Caller 4162,Opened by  433,29/2/2016 14:52,?,?,Updated by 908,29/2/2016 14:52,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18/3/2016 13:44,24/3/2016 18:59
INC0000330,Awaiting User Info,True,0,0,1,True,Caller 4162,Opened by  433,29/2/2016 14:52,?,?,Updated by 804,29/2/2016 14:54,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18/3/2016 13:44,24/3/2016 18:59
INC0000330,Awaiting User Info,True,0,0,8,True,Caller 4162,Opened by  433,29/2/2016 14:52,?,?,Updated by 713,18/3/2016 11:02,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18/3/2016 13:44,24/3/2016 18:59
INC0000330,Resolved,True,0,0,9,True,Caller 4162,Opened by  433,29/2/2016 14:52,?,?,Updated by 804,18/3/2016 13:44,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18/3/2016 13:44,24/3/2016 18:59
INC0000330,Closed,False,0,0,11,False,Caller 4162,Opened by  433,29/2/2016 14:52,?,?,Updated by 908,24/3/2016 18:59,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 184,18/3/2016 13:44,24/3/2016 18:59
INC0000333,Awaiting User Info,True,0,0,0,True,Caller 369,Opened by  433,29/2/2016 14:56,?,?,Updated by 908,29/2/2016 14:56,Phone,Location 204,Category 45,Subcategory 223,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,29/4/2016 09:41,4/5/2016 10:07
INC0000333,Resolved,True,0,0,21,True,Caller 369,Opened by  433,29/2/2016 14:56,?,?,Updated by 713,29/4/2016 09:41,Phone,Location 204,Category 45,Subcategory 223,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,29/4/2016 09:41,4/5/2016 10:07
INC0000333,Closed,False,0,0,22,False,Caller 369,Opened by  433,29/2/2016 14:56,?,?,Updated by 908,4/5/2016 10:07,Phone,Location 204,Category 45,Subcategory 223,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,29/4/2016 09:41,4/5/2016 10:07
INC0000336,Awaiting User Info,True,0,0,0,True,Caller 387,Opened by  433,29/2/2016 15:03,?,?,Updated by 908,29/2/2016 15:03,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,10/3/2016 17:27,24/3/2016 18:50
INC0000336,Awaiting User Info,True,0,0,5,True,Caller 387,Opened by  433,29/2/2016 15:03,?,?,Updated by 713,10/3/2016 17:25,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,10/3/2016 17:27,24/3/2016 18:50
INC0000336,Resolved,True,0,0,6,True,Caller 387,Opened by  433,29/2/2016 15:03,?,?,Updated by 713,10/3/2016 17:27,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,10/3/2016 17:27,24/3/2016 18:50
INC0000336,Closed,False,0,0,7,False,Caller 387,Opened by  433,29/2/2016 15:03,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,10/3/2016 17:27,24/3/2016 18:50
INC0000338,Awaiting User Info,True,0,0,0,True,Caller 4162,Opened by  433,29/2/2016 15:10,?,?,Updated by 908,29/2/2016 15:10,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,5/4/2016 14:18,10/4/2016 14:59
INC0000338,Awaiting User Info,True,0,0,13,True,Caller 4162,Opened by  433,29/2/2016 15:10,?,?,Updated by 713,5/4/2016 14:16,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,5/4/2016 14:18,10/4/2016 14:59
INC0000338,Awaiting User Info,True,0,0,14,True,Caller 4162,Opened by  433,29/2/2016 15:10,?,?,Updated by 713,5/4/2016 14:18,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,5/4/2016 14:18,10/4/2016 14:59
INC0000338,Resolved,True,0,0,15,True,Caller 4162,Opened by  433,29/2/2016 15:10,?,?,Updated by 713,5/4/2016 14:18,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,5/4/2016 14:18,10/4/2016 14:59
INC0000338,Closed,False,0,0,16,False,Caller 4162,Opened by  433,29/2/2016 15:10,?,?,Updated by 908,10/4/2016 14:59,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 203,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,5/4/2016 14:18,10/4/2016 14:59
INC0000341,Awaiting User Info,True,0,0,0,True,Caller 527,Opened by  433,29/2/2016 15:13,?,?,Updated by 908,29/2/2016 15:13,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 193,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,2/8/2016 14:33,7/8/2016 15:00
INC0000341,Active,True,0,0,7,True,Caller 527,Opened by  433,29/2/2016 15:13,?,?,Updated by 44,21/3/2016 11:58,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 193,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 16,2/8/2016 14:33,7/8/2016 15:00
INC0000343,Active,True,0,0,0,True,Caller 409,Opened by  381,29/2/2016 15:14,Created by 158,29/2/2016 15:20,Updated by 695,29/2/2016 15:20,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 165,22/12/2016 09:31,27/12/2016 10:00
INC0000343,Awaiting User Info,True,0,0,4,True,Caller 409,Opened by  381,29/2/2016 15:14,Created by 158,29/2/2016 15:20,Updated by 695,29/2/2016 15:44,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 165,22/12/2016 09:31,27/12/2016 10:00
INC0000343,Awaiting User Info,True,0,0,44,True,Caller 409,Opened by  381,29/2/2016 15:14,Created by 158,29/2/2016 15:20,Updated by 695,27/6/2016 11:43,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 165,22/12/2016 09:31,27/12/2016 10:00
INC0000343,Resolved,True,0,0,105,True,Caller 409,Opened by  381,29/2/2016 15:14,Created by 158,29/2/2016 15:20,Updated by 695,22/12/2016 09:31,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 1,Resolved by 165,22/12/2016 09:31,27/12/2016 10:00
INC0000343,Closed,False,0,0,106,False,Caller 409,Opened by  381,29/2/2016 15:14,Created by 158,29/2/2016 15:20,Updated by 908,27/12/2016 10:00,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 1,Resolved by 165,22/12/2016 09:31,27/12/2016 10:00
INC0000348,Active,True,0,0,0,True,Caller 3972,Opened by  381,29/2/2016 15:22,Created by 158,29/2/2016 15:27,Updated by 695,29/2/2016 15:27,Phone,Location 224,Category 45,Subcategory 88,Symptom 270,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,CHG0000507,?,?,code 6,Resolved by 165,18/4/2016 09:44,23/4/2016 10:07
